"Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/25/2021","AQS",60711004,3,8.5,"ug/m3 LC",35,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"06/26/2021","AQS",60711004,3,12.5,"ug/m3 LC",52,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"06/27/2021","AQS",60711004,3,17.8,"ug/m3 LC",63,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"06/28/2021","AQS",60711004,3,17,"ug/m3 LC",61,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"06/29/2021","AQS",60711004,3,13.6,"ug/m3 LC",54,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"06/30/2021","AQS",60711004,3,11.7,"ug/m3 LC",49,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/01/2021","AQS",60711004,3,12.1,"ug/m3 LC",51,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/02/2021","AQS",60711004,3,12.8,"ug/m3 LC",52,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/03/2021","AQS",60711004,3,13.1,"ug/m3 LC",53,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/04/2021","AQS",60711004,3,22.2,"ug/m3 LC",72,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/05/2021","AQS",60711004,3,83.8,"ug/m3 LC",166,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/06/2021","AQS",60711004,3,13.2,"ug/m3 LC",53,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/07/2021","AQS",60711004,3,14.4,"ug/m3 LC",56,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/08/2021","AQS",60711004,3,15.5,"ug/m3 LC",58,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/09/2021","AQS",60711004,3,16.6,"ug/m3 LC",60,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/10/2021","AQS",60711004,3,12.4,"ug/m3 LC",52,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/11/2021","AQS",60711004,3,13.4,"ug/m3 LC",54,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/12/2021","AQS",60711004,3,13.1,"ug/m3 LC",53,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/13/2021","AQS",60711004,3,14.1,"ug/m3 LC",55,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/14/2021","AQS",60711004,3,11.6,"ug/m3 LC",48,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/15/2021","AQS",60711004,3,8.2,"ug/m3 LC",34,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/16/2021","AQS",60711004,3,12.5,"ug/m3 LC",52,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/17/2021","AQS",60711004,3,14.1,"ug/m3 LC",55,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/18/2021","AQS",60711004,3,10.6,"ug/m3 LC",44,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/19/2021","AQS",60711004,3,10.8,"ug/m3 LC",45,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/20/2021","AQS",60711004,3,13,"ug/m3 LC",53,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/21/2021","AQS",60711004,3,15.4,"ug/m3 LC",58,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/22/2021","AQS",60711004,3,16.7,"ug/m3 LC",61,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/23/2021","AQS",60711004,3,18.3,"ug/m3 LC",64,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/24/2021","AQS",60711004,3,15.9,"ug/m3 LC",59,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/25/2021","AQS",60711004,3,13.7,"ug/m3 LC",54,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/26/2021","AQS",60711004,3,15.6,"ug/m3 LC",58,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/27/2021","AQS",60711004,3,16,"ug/m3 LC",59,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/28/2021","AQS",60711004,3,9.7,"ug/m3 LC",40,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/29/2021","AQS",60711004,3,9.8,"ug/m3 LC",41,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/30/2021","AQS",60711004,3,11.8,"ug/m3 LC",49,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"07/31/2021","AQS",60711004,3,10.6,"ug/m3 LC",44,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/01/2021","AQS",60711004,3,11.9,"ug/m3 LC",50,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/02/2021","AQS",60711004,3,11.4,"ug/m3 LC",48,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/03/2021","AQS",60711004,3,9.7,"ug/m3 LC",40,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/04/2021","AQS",60711004,3,16.5,"ug/m3 LC",60,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/05/2021","AQS",60711004,3,18.5,"ug/m3 LC",64,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/06/2021","AQS",60711004,3,16.9,"ug/m3 LC",61,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/13/2021","AQS",60711004,3,7.5,"ug/m3 LC",31,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/14/2021","AQS",60711004,3,11.8,"ug/m3 LC",49,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/15/2021","AQS",60711004,3,14.2,"ug/m3 LC",55,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/16/2021","AQS",60711004,3,14.2,"ug/m3 LC",55,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/17/2021","AQS",60711004,3,12.1,"ug/m3 LC",51,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/18/2021","AQS",60711004,3,8.5,"ug/m3 LC",35,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/19/2021","AQS",60711004,3,7.1,"ug/m3 LC",30,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/20/2021","AQS",60711004,3,9.2,"ug/m3 LC",38,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/21/2021","AQS",60711004,3,9.7,"ug/m3 LC",40,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/22/2021","AQS",60711004,3,13,"ug/m3 LC",53,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/23/2021","AQS",60711004,3,16.7,"ug/m3 LC",61,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/24/2021","AQS",60711004,3,21.9,"ug/m3 LC",72,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/25/2021","AQS",60711004,3,24.1,"ug/m3 LC",76,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/26/2021","AQS",60711004,3,21.7,"ug/m3 LC",71,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/27/2021","AQS",60711004,3,18.7,"ug/m3 LC",65,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/28/2021","AQS",60711004,3,18.7,"ug/m3 LC",65,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/29/2021","AQS",60711004,3,17.1,"ug/m3 LC",62,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/30/2021","AQS",60711004,3,18.3,"ug/m3 LC",64,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"08/31/2021","AQS",60711004,3,20.5,"ug/m3 LC",69,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/01/2021","AQS",60711004,3,17.1,"ug/m3 LC",62,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/02/2021","AQS",60711004,3,18.5,"ug/m3 LC",64,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/03/2021","AQS",60711004,3,19.3,"ug/m3 LC",66,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/04/2021","AQS",60711004,3,10,"ug/m3 LC",42,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/05/2021","AQS",60711004,3,8.4,"ug/m3 LC",35,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/06/2021","AQS",60711004,3,19.6,"ug/m3 LC",67,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/07/2021","AQS",60711004,3,18.4,"ug/m3 LC",64,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/08/2021","AQS",60711004,3,20.3,"ug/m3 LC",68,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/09/2021","AQS",60711004,3,18,"ug/m3 LC",63,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/10/2021","AQS",60711004,3,15.9,"ug/m3 LC",59,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/11/2021","AQS",60711004,3,11.8,"ug/m3 LC",49,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/12/2021","AQS",60711004,3,8.1,"ug/m3 LC",34,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/15/2021","AQS",60711004,3,16.5,"ug/m3 LC",60,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/16/2021","AQS",60711004,3,18.1,"ug/m3 LC",64,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/17/2021","AQS",60711004,3,17.2,"ug/m3 LC",62,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/18/2021","AQS",60711004,3,13.2,"ug/m3 LC",53,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/19/2021","AQS",60711004,3,14.8,"ug/m3 LC",57,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/20/2021","AQS",60711004,3,20.7,"ug/m3 LC",69,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/21/2021","AQS",60711004,3,14.1,"ug/m3 LC",55,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/22/2021","AQS",60711004,3,10.8,"ug/m3 LC",45,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/23/2021","AQS",60711004,3,12,"ug/m3 LC",50,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/24/2021","AQS",60711004,3,16.8,"ug/m3 LC",61,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/25/2021","AQS",60711004,3,18.8,"ug/m3 LC",65,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/26/2021","AQS",60711004,3,18.2,"ug/m3 LC",64,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/27/2021","AQS",60711004,3,18.3,"ug/m3 LC",64,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/28/2021","AQS",60711004,3,10.1,"ug/m3 LC",42,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/29/2021","AQS",60711004,3,11.2,"ug/m3 LC",47,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"09/30/2021","AQS",60711004,3,7.6,"ug/m3 LC",32,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/01/2021","AQS",60711004,3,4,"ug/m3 LC",17,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/02/2021","AQS",60711004,3,5.4,"ug/m3 LC",23,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/03/2021","AQS",60711004,3,6.8,"ug/m3 LC",28,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/04/2021","AQS",60711004,3,10.3,"ug/m3 LC",43,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/05/2021","AQS",60711004,3,7.7,"ug/m3 LC",32,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/06/2021","AQS",60711004,3,14.4,"ug/m3 LC",56,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/07/2021","AQS",60711004,3,11.7,"ug/m3 LC",49,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/08/2021","AQS",60711004,3,5.3,"ug/m3 LC",22,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/09/2021","AQS",60711004,3,7.5,"ug/m3 LC",31,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/10/2021","AQS",60711004,3,8.9,"ug/m3 LC",37,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/11/2021","AQS",60711004,3,12.6,"ug/m3 LC",52,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/12/2021","AQS",60711004,3,4.5,"ug/m3 LC",19,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/13/2021","AQS",60711004,3,4.4,"ug/m3 LC",18,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/14/2021","AQS",60711004,3,7.5,"ug/m3 LC",31,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/15/2021","AQS",60711004,3,4.5,"ug/m3 LC",19,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/16/2021","AQS",60711004,3,4.6,"ug/m3 LC",19,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/17/2021","AQS",60711004,3,7.2,"ug/m3 LC",30,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/18/2021","AQS",60711004,3,7.2,"ug/m3 LC",30,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/19/2021","AQS",60711004,3,4.7,"ug/m3 LC",20,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/20/2021","AQS",60711004,3,8.9,"ug/m3 LC",37,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/21/2021","AQS",60711004,3,10.2,"ug/m3 LC",43,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/22/2021","AQS",60711004,3,14,"ug/m3 LC",55,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/23/2021","AQS",60711004,3,9.2,"ug/m3 LC",38,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/24/2021","AQS",60711004,3,6.7,"ug/m3 LC",28,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
"10/25/2021","AQS",60711004,3,5.9,"ug/m3 LC",25,"Upland",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",40140,"Riverside-San Bernardino-Ontario, CA",6,"California",71,"San Bernardino",34.10374,-117.62914
