date,AQI
08/07/2017,174
08/07/2017,122
08/07/2018,192
08/07/2018,208
08/07/2018,156
08/07/2019,115
08/07/2019,140
08/07/2019,112
08/07/2020,87
08/07/2020,122
08/07/2020,90
08/07/2021,119
08/07/2021,143
08/07/2021,101
08/07/2022,129
08/07/2022,115
08/07/2022,87
08/07/2023,97
08/07/2023,105
08/07/2023,97
08/08/2017,126
08/08/2017,126
08/08/2017,84
08/08/2018,64
08/08/2018,64
08/08/2018,48
08/08/2019,143
08/08/2019,143
08/08/2019,133
08/08/2020,101
08/08/2020,133
08/08/2020,90
08/08/2021,105
08/08/2021,129
08/08/2021,84
08/08/2022,115
08/08/2022,140
08/08/2022,101
08/08/2023,42
08/08/2023,48
08/08/2023,44
08/09/2017,112
08/09/2017,147
08/09/2018,122
08/09/2018,156
08/09/2018,122
08/09/2019,80
08/09/2019,105
08/09/2019,97
08/09/2020,100
08/09/2020,126
08/09/2020,93
08/09/2021,133
08/09/2021,143
08/09/2021,108
08/09/2022,64
08/09/2022,84
08/09/2022,74
08/09/2023,44
08/09/2023,41
08/09/2023,44
08/10/2017,166
08/10/2017,190
08/10/2017,151
08/10/2018,54
08/10/2018,84
08/10/2018,48
08/10/2019,84
08/10/2019,97
08/10/2019,64
08/10/2020,80
08/10/2020,115
08/10/2020,93
08/10/2021,154
08/10/2021,159
08/10/2021,143
08/10/2022,61
08/10/2022,67
08/10/2022,50
08/10/2023,41
08/10/2023,43
08/10/2023,39
08/11/2017,172
08/11/2017,190
08/11/2017,156
08/11/2018,87
08/11/2018,108
08/11/2018,51
08/11/2019,77
08/11/2019,97
08/11/2019,54
08/11/2020,97
08/11/2020,136
08/11/2020,105
08/11/2021,122
08/11/2021,126
08/11/2021,108
08/11/2022,80
08/11/2022,100
08/11/2022,93
08/11/2023,58
08/11/2023,46
08/12/2017,156
08/12/2017,172
08/12/2017,129
08/12/2018,49
08/12/2018,77
08/12/2018,43
08/12/2019,105
08/12/2019,136
08/12/2019,97
08/12/2020,151
08/12/2020,172
08/12/2020,159
08/12/2021,74
08/12/2021,93
08/12/2021,67
08/12/2022,147
08/12/2022,147
08/12/2022,140
08/12/2023,80
08/12/2023,87
08/12/2023,51
08/13/2017,136
08/13/2017,154
08/13/2017,108
08/13/2018,67
08/13/2018,84
08/13/2018,54
08/13/2019,159
08/13/2019,174
08/13/2019,156
08/13/2020,140
08/13/2020,156
08/13/2020,143
08/13/2021,48
08/13/2021,61
08/13/2021,48
08/13/2022,105
08/13/2022,122
08/13/2022,101
08/13/2023,115
08/13/2023,136
08/13/2023,97
08/14/2017,84
08/14/2017,112
08/14/2017,80
08/14/2018,77
08/14/2018,112
08/14/2018,67
08/14/2019,140
08/14/2019,161
08/14/2019,154
08/14/2020,200
08/14/2020,224
08/14/2020,187
08/14/2021,108
08/14/2021,101
08/14/2021,84
08/14/2022,108
08/14/2022,101
08/14/2022,97
08/14/2023,133
08/14/2023,150
08/14/2023,140
08/15/2017,49
08/15/2018,90
08/15/2018,119
08/15/2019,143
08/15/2019,166
08/15/2019,154
08/15/2020,200
08/15/2020,216
08/15/2020,192
08/15/2021,169
08/15/2021,179
08/15/2021,143
08/15/2022,143
08/15/2022,150
08/15/2022,119
08/15/2023,151
08/15/2023,161
08/15/2023,156
08/16/2017,58
08/16/2017,77
08/16/2017,58
08/16/2018,108
08/16/2018,147
08/16/2018,90
08/16/2019,108
08/16/2019,140
08/16/2019,101
08/16/2020,119
08/16/2020,151
08/16/2020,93
08/16/2021,133
08/16/2021,140
08/16/2021,112
08/16/2022,174
08/16/2022,182
08/16/2022,161
08/16/2023,164
08/16/2023,161
08/16/2023,174
08/17/2017,90
08/17/2017,105
08/17/2017,84
08/17/2018,154
08/17/2018,166
08/17/2018,126
08/17/2019,84
08/17/2019,105
08/17/2019,71
08/17/2020,200
08/17/2020,216
08/17/2020,154
08/17/2021,48
08/17/2021,64
08/17/2021,46
08/17/2022,136
08/17/2022,154
08/17/2022,126
08/17/2023,129
08/17/2023,119
08/17/2023,150
08/18/2017,101
08/18/2017,151
08/18/2017,108
08/18/2018,112
08/18/2018,136
08/18/2018,90
08/18/2019,74
08/18/2019,93
08/18/2019,64
08/18/2020,136
08/18/2020,105
08/18/2020,143
08/18/2021,32
08/18/2021,37
08/18/2021,33
08/18/2022,112
08/18/2022,129
08/18/2022,101
08/18/2023,97
08/18/2023,112
08/18/2023,101
08/19/2017,122
08/19/2017,150
08/19/2017,112
08/19/2018,140
08/19/2018,154
08/19/2018,97
08/19/2019,97
08/19/2019,112
08/19/2019,97
08/19/2020,206
08/19/2020,221
08/19/2020,203
08/19/2021,67
08/19/2021,77
08/19/2021,51
08/19/2022,133
08/19/2022,156
08/19/2022,129
08/19/2023,58
08/19/2023,61
08/19/2023,51
08/20/2017,77
08/20/2017,87
08/20/2017,61
08/20/2018,119
08/20/2018,133
08/20/2018,93
08/20/2019,156
08/20/2019,129
08/20/2019,108
08/20/2020,185
08/20/2020,218
08/20/2020,187
08/20/2021,61
08/20/2021,74
08/20/2021,64
08/20/2022,97
08/20/2022,150
08/20/2022,90
08/20/2023,22
08/20/2023,23
08/20/2023,22
08/21/2017,64
08/21/2017,77
08/21/2017,71
08/21/2018,105
08/21/2018,136
08/21/2018,101
08/21/2019,201
08/21/2019,190
08/21/2019,166
08/21/2020,126
08/21/2020,185
08/21/2020,115
08/21/2021,48
08/21/2021,51
08/21/2021,45
08/21/2022,74
08/21/2022,105
08/21/2022,61
08/21/2023,36
08/21/2023,41
08/21/2023,36
08/22/2017,112
08/22/2017,129
08/22/2017,115
08/22/2018,100
08/22/2018,108
08/22/2018,74
08/22/2019,136
08/22/2019,166
08/22/2019,122
08/22/2020,61
08/22/2020,90
08/22/2020,54
08/22/2021,108
08/22/2021,115
08/22/2021,77
08/22/2022,126
08/22/2022,150
08/22/2022,129
08/22/2023,77
08/22/2023,87
08/22/2023,93
08/23/2017,84
08/23/2017,126
08/23/2017,90
08/23/2018,108
08/23/2018,108
08/23/2018,84
08/23/2019,108
08/23/2019,136
08/23/2019,108
08/23/2020,71
08/23/2020,90
08/23/2020,47
08/23/2021,119
08/23/2021,136
08/23/2021,108
08/23/2022,174
08/23/2022,156
08/23/2023,122
08/23/2023,143
08/23/2023,143
08/24/2017,108
08/24/2017,147
08/24/2017,97
08/24/2018,115
08/24/2018,80
08/24/2019,100
08/24/2019,90
08/24/2019,61
08/24/2020,97
08/24/2020,115
08/24/2020,97
08/24/2021,161
08/24/2021,169
08/24/2021,151
08/24/2022,74
08/24/2022,97
08/24/2023,108
08/24/2023,136
08/24/2023,100
08/25/2017,143
08/25/2017,161
08/25/2017,133
08/25/2018,143
08/25/2018,150
08/25/2018,105
08/25/2019,119
08/25/2019,147
08/25/2019,93
08/25/2020,90
08/25/2020,119
08/25/2020,108
08/25/2021,185
08/25/2021,182
08/25/2021,169
08/25/2022,47
08/25/2022,64
08/25/2022,42
08/25/2023,112
08/25/2023,136
08/25/2023,140
08/26/2017,169
08/26/2017,197
08/26/2017,192
08/26/2018,129
08/26/2018,140
08/26/2018,93
08/26/2019,93
08/26/2019,129
08/26/2019,84
08/26/2020,101
08/26/2020,136
08/26/2020,100
08/26/2021,164
08/26/2021,177
08/26/2021,164
08/26/2022,90
08/26/2022,119
08/26/2022,80
08/26/2023,136
08/26/2023,147
08/26/2023,150
08/27/2017,177
08/27/2017,203
08/27/2017,161
08/27/2018,126
08/27/2018,136
08/27/2018,101
08/27/2019,112
08/27/2019,161
08/27/2019,105
08/27/2020,133
08/27/2020,164
08/27/2020,147
08/27/2021,169
08/27/2021,164
08/27/2021,143
08/27/2022,61
08/27/2022,80
08/27/2022,51
08/27/2023,161
08/27/2023,151
08/27/2023,179
08/28/2017,169
08/28/2017,179
08/28/2017,185
08/28/2018,112
08/28/2018,108
08/28/2018,90
08/28/2019,90
08/28/2019,112
08/28/2019,80
08/28/2020,119
08/28/2020,140
08/28/2021,190
08/28/2021,159
08/28/2021,154
08/28/2022,51
08/28/2022,54
08/28/2022,47
08/28/2023,136
08/28/2023,172
08/28/2023,166
08/29/2017,174
08/29/2017,200
08/29/2017,150
08/29/2018,80
08/29/2018,84
08/29/2018,71
08/29/2019,84
08/29/2019,122
08/29/2019,108
08/29/2020,122
08/29/2020,147
08/29/2021,161
08/29/2021,161
08/29/2021,159
08/29/2022,93
08/29/2022,119
08/29/2022,100
08/29/2023,201
08/29/2023,205
08/29/2023,201
08/30/2017,214
08/30/2017,195
08/30/2017,209
08/30/2018,97
08/30/2018,100
08/30/2018,84
08/30/2019,136
08/30/2019,136
08/30/2019,84
08/30/2020,126
08/30/2020,154
08/30/2020,112
08/30/2021,100
08/30/2021,108
08/30/2021,97
08/30/2022,129
08/30/2022,147
08/30/2022,140
08/30/2023,150
08/30/2023,161
08/30/2023,147
08/31/2017,87
08/31/2017,71
08/31/2017,67
08/31/2018,136
08/31/2018,143
08/31/2018,126
08/31/2019,156
08/31/2019,164
08/31/2019,119
08/31/2020,115
08/31/2020,147
08/31/2020,115
08/31/2021,61
08/31/2021,50
08/31/2022,202
08/31/2022,174
08/31/2022,161
08/31/2023,119
08/31/2023,161
08/31/2023,122
09/01/2017,147
09/01/2017,159
09/01/2017,161
09/01/2018,108
09/01/2018,143
09/01/2018,100
09/01/2019,172
09/01/2019,192
09/01/2019,143
09/01/2020,119
09/01/2020,147
09/01/2020,119
09/01/2021,58
09/01/2021,67
09/01/2021,48
09/01/2022,172
09/01/2022,195
09/01/2022,164
09/01/2023,39
09/01/2023,38
09/01/2023,38
09/02/2017,122
09/02/2017,90
09/02/2017,90
09/02/2018,71
09/02/2018,97
09/02/2018,54
09/02/2019,54
09/02/2019,84
09/02/2019,58
09/02/2020,126
09/02/2020,164
09/02/2020,140
09/02/2021,100
09/02/2021,100
09/02/2021,90
09/02/2022,122
09/02/2022,159
09/02/2022,126
09/02/2023,19
09/02/2023,20
09/02/2023,21
09/03/2017,45
09/03/2017,43
09/03/2017,37
09/03/2018,93
09/03/2018,108
09/03/2018,74
09/03/2019,101
09/03/2019,129
09/03/2019,90
09/03/2020,179
09/03/2020,206
09/03/2020,179
09/03/2021,166
09/03/2021,154
09/03/2021,159
09/03/2022,140
09/03/2022,151
09/03/2022,101
09/03/2023,35
09/03/2023,36
09/03/2023,34
09/04/2017,41
09/04/2017,46
09/04/2017,38
09/04/2018,97
09/04/2018,115
09/04/2018,100
09/04/2019,126
09/04/2019,136
09/04/2019,143
09/04/2020,206
09/04/2020,224
09/04/2020,210
09/04/2021,90
09/04/2021,97
09/04/2021,100
09/04/2022,93
09/04/2022,87
09/04/2022,87
09/04/2023,43
09/04/2023,47
09/04/2023,41
09/05/2017,90
09/05/2017,115
09/05/2017,93
09/05/2018,112
09/05/2018,136
09/05/2018,105
09/05/2019,129
09/05/2019,143
09/05/2019,101
09/05/2020,115
09/05/2020,154
09/05/2020,164
09/05/2021,129
09/05/2021,150
09/05/2021,166
09/05/2022,143
09/05/2022,129
09/05/2022,143
09/05/2023,44
09/05/2023,49
09/05/2023,43
09/06/2017,71
09/06/2017,93
09/06/2017,77
09/06/2018,101
09/06/2018,154
09/06/2018,119
09/06/2019,105
09/06/2019,122
09/06/2019,84
09/06/2020,164
09/06/2020,126
09/06/2020,151
09/06/2021,143
09/06/2021,161
09/06/2021,108
09/06/2022,143
09/06/2022,140
09/06/2022,140
09/06/2023,84
09/06/2023,101
09/06/2023,93
09/07/2017,112
09/07/2017,122
09/07/2017,119
09/07/2018,151
09/07/2018,166
09/07/2018,156
09/07/2019,105
09/07/2019,126
09/07/2019,87
09/07/2020,43
09/07/2020,54
09/07/2021,133
09/07/2021,156
09/07/2021,108
09/07/2022,164
09/07/2022,166
09/07/2022,156
09/07/2023,136
09/07/2023,147
09/07/2023,147
09/08/2017,77
09/08/2017,112
09/08/2017,93
09/08/2018,174
09/08/2018,182
09/08/2018,190
09/08/2019,71
09/08/2019,97
09/08/2019,51
09/08/2020,32
09/08/2020,25
09/08/2021,195
09/08/2021,201
09/08/2021,164
09/08/2022,84
09/08/2022,108
09/08/2022,112
09/08/2023,119
09/08/2023,112
09/08/2023,100
09/09/2017,97
09/09/2017,108
09/09/2017,87
09/09/2018,108
09/09/2018,112
09/09/2018,93
09/09/2019,90
09/09/2019,112
09/09/2019,77
09/09/2020,43
09/09/2020,46
09/09/2021,185
09/09/2021,174
09/09/2021,150
09/09/2022,26
09/09/2022,22
09/09/2022,20
09/09/2023,147
09/09/2023,164
09/09/2023,147
09/10/2017,150
09/10/2017,133
09/10/2017,112
09/10/2018,87
09/10/2018,115
09/10/2018,93
09/10/2019,54
09/10/2019,77
09/10/2019,54
09/10/2020,31
09/10/2020,49
09/10/2021,140
09/10/2021,133
09/10/2021,119
09/10/2022,24
09/10/2022,31
09/10/2022,26
09/10/2023,93
09/10/2023,100
09/10/2023,87
09/11/2017,115
09/11/2017,129
09/11/2017,133
09/11/2018,93
09/11/2018,126
09/11/2018,97
09/11/2019,101
09/11/2019,122
09/11/2019,100
09/11/2020,84
09/11/2020,122
09/11/2020,97
09/11/2021,93
09/11/2021,97
09/11/2021,90
09/11/2022,39
09/11/2022,44
09/11/2022,44
09/11/2023,48
09/11/2023,49
09/11/2023,42
09/12/2017,90
09/12/2017,119
09/12/2017,119
09/12/2018,105
09/12/2018,122
09/12/2018,105
09/12/2019,136
09/12/2019,147
09/12/2019,133
09/12/2020,126
09/12/2020,143
09/12/2020,133
09/12/2021,77
09/12/2021,87
09/12/2021,84
09/12/2022,44
09/12/2022,44
09/12/2022,45
09/12/2023,54
09/12/2023,87
09/12/2023,64
09/13/2017,50
09/13/2017,74
09/13/2017,58
09/13/2018,61
09/13/2018,74
09/13/2018,101
09/13/2019,119
09/13/2019,156
09/13/2019,169
09/13/2020,177
09/13/2020,201
09/13/2020,174
09/13/2021,122
09/13/2021,129
09/13/2021,101
09/13/2022,33
09/13/2022,36
09/13/2023,71
09/13/2023,84
09/13/2023,64
09/14/2017,35
09/14/2017,43
09/14/2017,41
09/14/2018,61
09/14/2018,71
09/14/2018,74
09/14/2019,174
09/14/2019,182
09/14/2019,166
09/14/2020,169
09/14/2020,177
09/14/2020,164
09/14/2021,105
09/14/2021,122
09/14/2021,108
09/14/2022,44
09/14/2022,44
09/14/2023,71
09/14/2023,87
09/14/2023,77
09/15/2017,38
09/15/2017,45
09/15/2017,43
09/15/2018,93
09/15/2018,105
09/15/2018,87
09/15/2019,100
09/15/2019,122
09/15/2019,100
09/15/2020,136
09/15/2020,179
09/15/2020,159
09/15/2021,115
09/15/2021,112
09/15/2021,108
09/15/2022,58
09/15/2022,51
09/15/2023,61
09/15/2023,64
09/15/2023,77
09/16/2017,54
09/16/2017,80
09/16/2017,54
09/16/2018,87
09/16/2018,93
09/16/2018,67
09/16/2019,49
09/16/2019,77
09/16/2019,58
09/16/2020,129
09/16/2020,192
09/16/2020,172
09/16/2021,105
09/16/2021,126
09/16/2021,108
09/16/2022,64
09/16/2022,61
09/16/2023,49
09/16/2023,64
09/16/2023,54
09/17/2017,54
09/17/2017,84
09/17/2017,51
09/17/2018,77
09/17/2018,80
09/17/2018,67
09/17/2019,47
09/17/2019,54
09/17/2019,45
09/17/2020,97
09/17/2020,150
09/17/2020,122
09/17/2021,115
09/17/2021,119
09/17/2021,105
09/17/2022,64
09/17/2022,54
09/17/2023,45
09/17/2023,61
09/17/2023,47
09/18/2017,67
09/18/2017,100
09/18/2017,90
09/18/2018,77
09/18/2018,100
09/18/2018,87
09/18/2019,61
09/18/2019,93
09/18/2019,64
09/18/2020,74
09/18/2020,119
09/18/2020,93
09/18/2021,101
09/18/2021,112
09/18/2021,80
09/18/2022,49
09/18/2022,45
09/18/2023,64
09/18/2023,80
09/18/2023,64
09/19/2017,80
09/19/2017,101
09/19/2017,80
09/19/2018,97
09/19/2018,105
09/19/2018,100
09/19/2019,46
09/19/2019,50
09/19/2019,44
09/19/2020,54
09/19/2020,58
09/19/2020,54
09/19/2021,108
09/19/2021,108
09/19/2021,90
09/19/2022,46
09/19/2022,48
09/19/2023,64
09/19/2023,87
09/19/2023,77
09/20/2017,43
09/20/2017,49
09/20/2017,47
09/20/2018,74
09/20/2018,80
09/20/2018,74
09/20/2019,50
09/20/2019,58
09/20/2019,51
09/20/2020,90
09/20/2020,93
09/20/2020,87
09/20/2021,154
09/20/2021,151
09/20/2021,122
09/20/2022,45
09/20/2022,44
09/20/2023,47
09/20/2023,49
09/20/2023,48
09/21/2017,31
09/21/2017,37
09/21/2017,34
09/21/2018,93
09/21/2018,101
09/21/2018,112
09/21/2019,119
09/21/2019,100
09/21/2019,108
09/21/2020,90
09/21/2020,112
09/21/2020,105
09/21/2021,93
09/21/2021,84
09/21/2021,80
09/21/2022,47
09/21/2022,48
09/21/2023,49
09/21/2023,50
09/21/2023,48
09/22/2017,43
09/22/2017,49
09/22/2017,47
09/22/2018,133
09/22/2018,112
09/22/2018,150
09/22/2019,61
09/22/2019,77
09/22/2019,64
09/22/2020,84
09/22/2020,77
09/22/2020,67
09/22/2021,49
09/22/2021,61
09/22/2021,71
09/22/2022,61
09/22/2022,97
09/22/2023,44
09/22/2023,50
09/22/2023,58
09/23/2017,54
09/23/2017,71
09/23/2017,54
09/23/2018,101
09/23/2018,100
09/23/2018,84
09/23/2019,61
09/23/2019,77
09/23/2019,64
09/23/2020,100
09/23/2020,140
09/23/2020,108
09/23/2021,31
09/23/2021,31
09/23/2021,37
09/23/2022,51
09/23/2022,51
09/23/2022,58
09/23/2023,115
09/23/2023,112
09/23/2023,105
09/24/2017,49
09/24/2017,50
09/24/2017,51
09/24/2018,58
09/24/2018,80
09/24/2018,61
09/24/2019,46
09/24/2019,46
09/24/2019,45
09/24/2020,93
09/24/2020,166
09/24/2020,119
09/24/2021,47
09/24/2021,36
09/24/2021,46
09/24/2022,77
09/24/2022,93
09/24/2022,105
09/24/2023,108
09/24/2023,101
09/24/2023,87
09/25/2017,47
09/25/2017,48
09/25/2017,46
09/25/2018,49
09/25/2018,67
09/25/2019,84
09/25/2019,93
09/25/2019,87
09/25/2020,97
09/25/2020,143
09/25/2020,119
09/25/2021,100
09/25/2021,119
09/25/2021,80
09/25/2022,80
09/25/2022,80
09/25/2022,93
09/25/2023,93
09/25/2023,80
09/25/2023,101
09/26/2017,50
09/26/2017,51
09/26/2017,74
09/26/2018,87
09/26/2018,84
09/26/2018,97
09/26/2019,35
09/26/2019,37
09/26/2019,36
09/26/2020,122
09/26/2020,154
09/26/2020,119
09/26/2021,51
09/26/2021,64
09/26/2021,46
09/26/2022,80
09/26/2022,100
09/26/2022,129
09/26/2023,119
09/26/2023,129
09/26/2023,140
09/27/2017,71
09/27/2017,67
09/27/2017,80
09/27/2018,80
09/27/2018,87
09/27/2018,105
09/27/2019,29
09/27/2019,28
09/27/2019,31
09/27/2020,136
09/27/2020,169
09/27/2020,112
09/27/2021,27
09/27/2021,33
09/27/2021,31
09/27/2022,122
09/27/2022,112
09/27/2022,115
09/27/2023,143
09/27/2023,151
09/27/2023,154
09/28/2017,71
09/28/2017,77
09/28/2017,90
09/28/2018,67
09/28/2018,93
09/28/2018,97
09/28/2019,31
09/28/2019,34
09/28/2019,31
09/28/2020,177
09/28/2020,105
09/28/2020,140
09/28/2021,41
09/28/2021,44
09/28/2021,44
09/28/2022,150
09/28/2022,140
09/28/2022,166
09/28/2023,122
09/28/2023,143
09/28/2023,119
09/29/2017,84
09/29/2017,112
09/29/2017,112
09/29/2018,51
09/29/2018,51
09/29/2018,58
09/29/2019,44
09/29/2019,46
09/29/2019,42
09/29/2020,108
09/29/2020,93
09/29/2020,126
09/29/2021,58
09/29/2021,61
09/29/2021,50
09/29/2022,108
09/29/2022,115
09/29/2022,112
09/29/2023,48
09/29/2023,67
09/29/2023,51
09/30/2017,93
09/30/2017,133
09/30/2017,105
09/30/2018,43
09/30/2018,42
09/30/2018,42
09/30/2019,44
09/30/2019,47
09/30/2019,47
09/30/2020,77
09/30/2020,77
09/30/2020,100
09/30/2021,43
09/30/2021,42
09/30/2021,41
09/30/2022,61
09/30/2022,67
09/30/2022,67
09/30/2023,33
09/30/2023,35
09/30/2023,35
10/01/2017,61
10/01/2017,93
10/01/2017,61
10/01/2018,44
10/01/2018,38
10/01/2018,41
10/01/2019,47
10/01/2019,54
10/01/2019,50
10/01/2020,140
10/01/2020,147
10/01/2020,136
10/01/2021,58
10/01/2021,64
10/01/2021,64
10/01/2022,50
10/01/2022,50
10/01/2022,50
10/01/2023,39
10/01/2023,39
10/01/2023,39
10/02/2017,51
10/02/2017,74
10/02/2017,61
10/02/2018,28
10/02/2018,30
10/02/2018,30
10/02/2019,74
10/02/2019,80
10/02/2020,156
10/02/2020,177
10/02/2020,201
10/02/2021,100
10/02/2021,97
10/02/2021,97
10/02/2022,90
10/02/2022,93
10/02/2022,87
10/02/2023,40
10/02/2023,39
10/02/2023,43
10/03/2017,45
10/03/2017,50
10/03/2017,48
10/03/2018,23
10/03/2018,29
10/03/2018,27
10/03/2019,100
10/03/2019,126
10/03/2019,119
10/03/2020,172
10/03/2020,204
10/03/2020,190
10/03/2021,84
10/03/2021,84
10/03/2021,80
10/03/2022,80
10/03/2022,90
10/03/2022,100
10/03/2023,54
10/03/2023,49
10/03/2023,58
10/04/2017,64
10/04/2017,97
10/04/2017,71
10/04/2018,31
10/04/2018,35
10/04/2018,32
10/04/2019,97
10/04/2019,112
10/04/2019,101
10/04/2020,147
10/04/2020,182
10/04/2020,147
10/04/2021,71
10/04/2021,61
10/04/2021,80
10/04/2022,87
10/04/2022,100
10/04/2022,115
10/04/2023,34
10/04/2023,41
10/04/2023,37
10/05/2017,101
10/05/2017,112
10/05/2017,119
10/05/2018,39
10/05/2018,41
10/05/2018,42
10/05/2019,150
10/05/2019,154
10/05/2019,151
10/05/2020,126
10/05/2020,147
10/05/2020,150
10/05/2021,49
10/05/2021,50
10/05/2021,48
10/05/2022,129
10/05/2022,112
10/05/2022,133
10/05/2023,44
10/05/2023,40
10/05/2023,47
10/06/2017,47
10/06/2017,64
10/06/2017,47
10/06/2018,42
10/06/2018,43
10/06/2018,42
10/06/2019,166
10/06/2019,161
10/06/2019,156
10/06/2020,101
10/06/2020,122
10/06/2020,136
10/06/2021,48
10/06/2021,51
10/06/2021,48
10/06/2022,93
10/06/2022,100
10/06/2022,101
10/06/2023,45
10/06/2023,45
10/06/2023,61
10/07/2017,126
10/07/2017,129
10/07/2017,129
10/07/2018,48
10/07/2018,49
10/07/2018,44
10/07/2019,122
10/07/2019,140
10/07/2019,136
10/07/2020,100
10/07/2020,122
10/07/2021,32
10/07/2021,33
10/07/2021,35
10/07/2022,119
10/07/2022,108
10/07/2022,119
10/07/2023,105
10/07/2023,97
10/07/2023,126
10/08/2017,87
10/08/2017,136
10/08/2017,105
10/08/2018,44
10/08/2018,47
10/08/2018,46
10/08/2019,58
10/08/2019,84
10/08/2019,64
10/08/2020,61
10/08/2020,84
10/08/2021,33
10/08/2021,35
10/08/2021,35
10/08/2022,150
10/08/2022,140
10/08/2022,136
10/08/2023,154
10/08/2023,147
10/08/2023,164
10/09/2017,41
10/09/2017,45
10/09/2017,39
10/09/2018,43
10/09/2018,48
10/09/2018,46
10/09/2019,50
10/09/2019,67
10/09/2019,49
10/09/2020,64
10/09/2020,74
10/09/2021,50
10/09/2021,50
10/09/2021,48
10/09/2022,115
10/09/2022,122
10/09/2022,101
10/09/2023,84
10/09/2023,77
10/09/2023,93
10/10/2017,46
10/10/2017,61
10/10/2017,54
10/10/2018,43
10/10/2018,46
10/10/2018,43
10/10/2019,45
10/10/2019,46
10/10/2019,41
10/10/2020,67
10/10/2020,74
10/10/2020,67
10/10/2021,58
10/10/2021,54
10/10/2021,54
10/10/2022,74
10/10/2022,80
10/10/2022,87
10/10/2023,44
10/10/2023,49
10/10/2023,46
10/11/2017,48
10/11/2017,71
10/11/2017,61
10/11/2018,41
10/11/2018,45
10/11/2018,44
10/11/2019,44
10/11/2019,45
10/11/2019,41
10/11/2020,84
10/11/2020,108
10/11/2020,71
10/11/2021,44
10/11/2021,44
10/11/2021,42
10/11/2022,42
10/11/2022,42
10/11/2022,46
10/11/2023,44
10/11/2023,45
10/11/2023,45
10/12/2017,49
10/12/2017,58
10/12/2017,84
10/12/2018,40
10/12/2018,41
10/12/2018,39
10/12/2019,51
10/12/2019,64
10/12/2019,58
10/12/2020,64
10/12/2020,71
10/12/2020,87
10/12/2021,36
10/12/2021,37
10/12/2021,38
10/12/2022,54
10/12/2022,49
10/12/2022,67
10/12/2023,37
10/12/2023,39
10/12/2023,39
10/13/2017,67
10/13/2017,77
10/13/2017,97
10/13/2018,20
10/13/2018,23
10/13/2018,24
10/13/2019,90
10/13/2019,93
10/13/2019,87
10/13/2020,112
10/13/2020,122
10/13/2020,115
10/13/2021,38
10/13/2021,38
10/13/2021,42
10/13/2022,50
10/13/2022,51
10/13/2022,77
10/13/2023,46
10/13/2023,43
10/13/2023,46
10/14/2017,51
10/14/2017,67
10/14/2017,51
10/14/2018,42
10/14/2018,42
10/14/2018,42
10/14/2019,49
10/14/2019,54
10/14/2019,54
10/14/2020,129
10/14/2020,129
10/14/2020,161
10/14/2021,40
10/14/2021,44
10/14/2021,41
10/14/2022,38
10/14/2022,43
10/14/2022,43
10/14/2023,80
10/14/2023,77
10/14/2023,97
10/15/2017,49
10/15/2017,67
10/15/2017,51
10/15/2018,45
10/15/2018,47
10/15/2018,44
10/15/2019,51
10/15/2019,64
10/15/2019,67
10/15/2020,143
10/15/2020,133
10/15/2020,150
10/15/2021,44
10/15/2021,42
10/15/2021,40
10/15/2022,34
10/15/2022,33
10/15/2022,38
10/15/2023,115
10/15/2023,80
10/15/2023,147
10/16/2017,42
10/16/2017,48
10/16/2017,54
10/16/2018,41
10/16/2018,47
10/16/2019,43
10/16/2019,51
10/16/2019,49
10/16/2020,64
10/16/2020,42
10/16/2020,38
10/16/2021,47
10/16/2021,49
10/16/2021,47
10/16/2022,27
10/16/2022,26
10/16/2022,33
10/16/2023,129
10/16/2023,108
10/16/2023,147
10/17/2017,50
10/17/2017,71
10/17/2017,84
10/17/2018,41
10/17/2018,42
10/17/2018,39
10/17/2019,50
10/17/2019,67
10/17/2019,54
10/17/2020,93
10/17/2020,90
10/17/2020,90
10/17/2021,61
10/17/2021,64
10/17/2021,58
10/17/2022,44
10/17/2022,43
10/17/2022,49
10/17/2023,156
10/17/2023,147
10/17/2023,159
10/18/2017,90
10/18/2017,126
10/18/2017,133
10/18/2018,40
10/18/2018,46
10/18/2018,40
10/18/2019,45
10/18/2019,46
10/18/2020,129
10/18/2020,143
10/18/2020,119
10/18/2021,28
10/18/2021,30
10/18/2021,37
10/18/2022,34
10/18/2022,41
10/18/2022,46
10/18/2023,100
10/18/2023,87
10/18/2023,122
10/19/2017,58
10/19/2017,101
10/19/2017,90
10/19/2018,45
10/19/2018,48
10/19/2019,67
10/19/2019,74
10/19/2019,71
10/19/2020,97
10/19/2020,133
10/19/2020,101
10/19/2021,34
10/19/2021,34
10/19/2021,40
10/19/2022,39
10/19/2022,44
10/19/2022,45
10/19/2023,93
10/19/2023,100
10/19/2023,133
10/20/2017,31
10/20/2017,37
10/20/2017,35
10/20/2018,43
10/20/2018,46
10/20/2018,45
10/20/2019,48
10/20/2019,44
10/20/2019,41
10/20/2020,77
10/20/2020,108
10/20/2020,90
10/20/2021,44
10/20/2021,44
10/20/2021,44
10/20/2022,47
10/20/2022,51
10/20/2022,51
10/20/2023,101
10/20/2023,100
10/20/2023,115
10/21/2017,45
10/21/2017,44
10/21/2017,43
10/21/2018,84
10/21/2018,87
10/21/2018,77
10/21/2019,41
10/21/2019,47
10/21/2019,40
10/21/2020,67
10/21/2020,80
10/21/2020,80
10/21/2021,50
