"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/16/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"09/17/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"09/18/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"09/19/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"09/20/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"09/21/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"09/22/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"09/23/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"09/24/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"09/25/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"09/26/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"09/27/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"09/28/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"09/29/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"09/30/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/01/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/02/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/03/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/04/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/05/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/06/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/07/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/08/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/09/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/10/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/11/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/12/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/13/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/14/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/15/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/16/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/17/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/18/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/19/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/20/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/21/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/22/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/23/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/24/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/25/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/26/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/27/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/28/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/29/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/30/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"10/31/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/01/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/02/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/03/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/04/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/05/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/06/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/07/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/08/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/09/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/10/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/11/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/12/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/13/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/14/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/15/2019","AQS","060710001","1","0.4","ppm","5","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/16/2019","AQS","060710001","1","0.4","ppm","5","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/17/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/18/2019","AQS","060710001","1","0.3","ppm","3","Barstow","17","71.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/19/2019","AQS","060710001","1","0.1","ppm","1","Barstow","15","63.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/20/2019","AQS","060710001","1","0.1","ppm","1","Barstow","15","63.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/21/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/22/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/23/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/24/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/25/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/26/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/27/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/28/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/29/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"11/30/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/01/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/02/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/03/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/04/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/05/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/06/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/07/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/08/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/09/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/10/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/11/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/12/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/13/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/14/2019","AQS","060710001","1","0","ppm","0","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/15/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/16/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/17/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/18/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/19/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/20/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/21/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/22/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/23/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/24/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/25/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/26/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/27/2019","AQS","060710001","1","0.1","ppm","1","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/28/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/29/2019","AQS","060710001","1","0.2","ppm","2","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/30/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"12/31/2019","AQS","060710001","1","0.3","ppm","3","Barstow","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.89405","-117.02471"
"01/01/2019","AQS","060710026","1","0.1","ppm","1","Ontario Near Road (Etiwanda)","19","79.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/02/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/03/2019","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/04/2019","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/05/2019","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/06/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/07/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/08/2019","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","21","88.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/09/2019","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","17","71.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/10/2019","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/11/2019","AQS","060710026","1","0.9","ppm","10","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/12/2019","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/13/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/14/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/15/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/16/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/17/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/18/2019","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/19/2019","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/20/2019","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/21/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/22/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/23/2019","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/24/2019","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/25/2019","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/26/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/27/2019","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
